城市编码,区域年鉴.年份,城市别名,级别
211400,2001,葫芦岛市,地级市（区）
220100,2001,长春市,副省级城市
220200,2001,吉林市,地级市（区）
220300,2001,四平市,地级市（区）
220400,2001,辽源市,地级市（区）
220500,2001,通化市,地级市（区）
220600,2001,白山市,地级市（区）
220700,2001,松原市,地级市（区）
220800,2001,白城市,地级市（区）
222400,2001,延边朝鲜族自治州,地级市（区）
230100,2001,哈尔滨市,副省级城市
230200,2001,齐齐哈尔市,地级市（区）
230300,2001,鸡西市,地级市（区）
230400,2001,鹤岗市,地级市（区）
230500,2001,双鸭山市,地级市（区）
230600,2001,大庆市,地级市（区）
230700,2001,伊春市,地级市（区）
230800,2001,佳木斯市,地级市（区）
230900,2001,七台河市,地级市（区）
231000,2001,牡丹江市,地级市（区）
231100,2001,黑河市,地级市（区）
231200,2001,绥化市,地级市（区）
232700,2001,大兴安岭地区,地级市（区）
320100,2001,南京市,副省级城市
320200,2001,无锡市,地级市（区）
320300,2001,徐州市,地级市（区）
320400,2001,常州市,地级市（区）
320500,2001,苏州市,地级市（区）
320600,2001,南通市,地级市（区）
320700,2001,连云港市,地级市（区）
320800,2001,淮安市,地级市（区）
320900,2001,盐城市,地级市（区）
321000,2001,扬州市,地级市（区）
321100,2001,镇江市,地级市（区）
321200,2001,泰州市,地级市（区）
321300,2001,宿迁市,地级市（区）
330100,2001,杭州市,副省级城市
330200,2001,宁波市,副省级城市
330300,2001,温州市,地级市（区）
330400,2001,嘉兴市,地级市（区）
330500,2001,湖州市,地级市（区）
330600,2001,绍兴市,地级市（区）
330700,2001,金华市,地级市（区）
330800,2001,衢州市,地级市（区）
330900,2001,舟山市,地级市（区）
331000,2001,台州市,地级市（区）
331100,2001,丽水市,地级市（区）
340100,2001,合肥市,地级市（区）
340200,2001,芜湖市,地级市（区）
340300,2001,蚌埠市,地级市（区）
340400,2001,淮南市,地级市（区）
340500,2001,马鞍山市,地级市（区）
340600,2001,淮北市,地级市（区）
340700,2001,铜陵市,地级市（区）
340800,2001,安庆市,地级市（区）
341000,2001,黄山市,地级市（区）
341100,2001,滁州市,地级市（区）
341200,2001,阜阳市,地级市（区）
341300,2001,宿州市,地级市（区）
341400,2001,巢湖市,地级市（区）
341500,2001,六安市,地级市（区）
341600,2001,亳州市,地级市（区）
341700,2001,池州市,地级市（区）
341800,2001,宣城市,地级市（区）
350100,2001,福州市,地级市（区）
350200,2001,厦门市,副省级城市
350300,2001,莆田市,地级市（区）
350400,2001,三明市,地级市（区）
350500,2001,泉州市,地级市（区）
350600,2001,漳州市,地级市（区）
350700,2001,南平市,地级市（区）
350800,2001,龙岩市,地级市（区）
350900,2001,宁德市,地级市（区）
360100,2001,南昌市,地级市（区）
360200,2001,景德镇市,地级市（区）
360300,2001,萍乡市,地级市（区）
360400,2001,九江市,地级市（区）
360500,2001,新余市,地级市（区）
360600,2001,鹰潭市,地级市（区）
360700,2001,赣州市,地级市（区）
360800,2001,吉安市,地级市（区）
360900,2001,宜春市,地级市（区）
361000,2001,抚州市,地级市（区）
361100,2001,上饶市,地级市（区）
370100,2001,济南市,副省级城市
370200,2001,青岛市,副省级城市
370300,2001,淄博市,地级市（区）
370400,2001,枣庄市,地级市（区）
370500,2001,东营市,地级市（区）
370600,2001,烟台市,地级市（区）
370700,2001,潍坊市,地级市（区）
370800,2001,济宁市,地级市（区）
370900,2001,泰安市,地级市（区）
371000,2001,威海市,地级市（区）
371100,2001,日照市,地级市（区）
371200,2001,莱芜市,地级市（区）
371300,2001,临沂市,地级市（区）
371400,2001,德州市,地级市（区）
371500,2001,聊城市,地级市（区）
371600,2001,滨州市,地级市（区）
371700,2001,菏泽市,地级市（区）
410100,2001,郑州市,地级市（区）
410200,2001,开封市,地级市（区）
410300,2001,洛阳市,地级市（区）
410400,2001,平顶山市,地级市（区）
410500,2001,安阳市,地级市（区）
410600,2001,鹤壁市,地级市（区）
410700,2001,新乡市,地级市（区）
410800,2001,焦作市,地级市（区）
410900,2001,濮阳市,地级市（区）
411000,2001,许昌市,地级市（区）
411100,2001,漯河市,地级市（区）
411200,2001,三门峡市,地级市（区）
411300,2001,南阳市,地级市（区）
411400,2001,商丘市,地级市（区）
411500,2001,信阳市,地级市（区）
411600,2001,周口市,地级市（区）
411700,2001,驻马店市,地级市（区）
419001,2001,济源市,省直辖县
420100,2001,武汉市,副省级城市
420200,2001,黄石市,地级市（区）
420300,2001,十堰市,地级市（区）
420500,2001,宜昌市,地级市（区）
420600,2001,襄阳市,地级市（区）
420700,2001,鄂州市,地级市（区）
420800,2001,荆门市,地级市（区）
420900,2001,孝感市,地级市（区）
421000,2001,荆州市,地级市（区）
421100,2001,黄冈市,地级市（区）
421200,2001,咸宁市,地级市（区）
421300,2001,随州市,地级市（区）
422800,2001,恩施土家族苗族自治州,地级市（区）
429004,2001,仙桃市,省直辖县
429005,2001,潜江市,省直辖县
429006,2001,天门市,省直辖县
429021,2001,神农架林区,省直辖县
430100,2001,长沙市,地级市（区）
430200,2001,株洲市,地级市（区）
430300,2001,湘潭市,地级市（区）
430400,2001,衡阳市,地级市（区）
430500,2001,邵阳市,地级市（区）
430600,2001,岳阳市,地级市（区）
430700,2001,常德市,地级市（区）
430800,2001,张家界市,地级市（区）
430900,2001,益阳市,地级市（区）
431000,2001,郴州市,地级市（区）
431100,2001,永州市,地级市（区）
431200,2001,怀化市,地级市（区）
431300,2001,娄底市,地级市（区）
433100,2001,湘西土家族苗族自治州,地级市（区）
440100,2001,广州市,副省级城市
440200,2001,韶关市,地级市（区）
440300,2001,深圳市,副省级城市
440400,2001,珠海市,地级市（区）
440500,2001,汕头市,地级市（区）
440600,2001,佛山市,地级市（区）
440700,2001,江门市,地级市（区）
440800,2001,湛江市,地级市（区）
440900,2001,茂名市,地级市（区）
441200,2001,肇庆市,地级市（区）
441300,2001,惠州市,地级市（区）
441400,2001,梅州市,地级市（区）
441500,2001,汕尾市,地级市（区）
441600,2001,河源市,地级市（区）
441700,2001,阳江市,地级市（区）
441800,2001,清远市,地级市（区）
441900,2001,东莞市,地级市（区）
442000,2001,中山市,地级市（区）
445100,2001,潮州市,地级市（区）
445200,2001,揭阳市,地级市（区）
445300,2001,云浮市,地级市（区）
450100,2001,南宁市,地级市（区）
450200,2001,柳州市,地级市（区）
450300,2001,桂林市,地级市（区）
450400,2001,梧州市,地级市（区）
450500,2001,北海市,地级市（区）
450600,2001,防城港市,地级市（区）
450700,2001,钦州市,地级市（区）
450800,2001,贵港市,地级市（区）
450900,2001,玉林市,地级市（区）
451000,2001,百色市,地级市（区）
451100,2001,贺州市,地级市（区）
451200,2001,河池市,地级市（区）
451300,2001,来宾市,地级市（区）
451400,2001,崇左市,地级市（区）
460100,2001,海口市,地级市（区）
460200,2001,三亚市,地级市（区）
510100,2001,成都市,副省级城市
510300,2001,自贡市,地级市（区）
510400,2001,攀枝花市,地级市（区）
510500,2001,泸州市,地级市（区）
510600,2001,德阳市,地级市（区）
510700,2001,绵阳市,地级市（区）
510800,2001,广元市,地级市（区）
510900,2001,遂宁市,地级市（区）
511000,2001,内江市,地级市（区）
511100,2001,乐山市,地级市（区）
511300,2001,南充市,地级市（区）
511400,2001,眉山市,地级市（区）
511500,2001,宜宾市,地级市（区）
511600,2001,广安市,地级市（区）
511700,2001,达州市,地级市（区）
511800,2001,雅安市,地级市（区）
511900,2001,巴中市,地级市（区）
512000,2001,资阳市,地级市（区）
513200,2001,阿坝藏族羌族自治州,地级市（区）
513300,2001,甘孜藏族自治州,地级市（区）
513400,2001,凉山彝族自治州,地级市（区）
520100,2001,贵阳市,地级市（区）
520200,2001,六盘水市,地级市（区）
520300,2001,遵义市,地级市（区）
520400,2001,安顺市,地级市（区）
520500,2001,毕节市,地级市（区）
520600,2001,铜仁市,地级市（区）
522300,2001,黔西南布依族苗族自治州,地级市（区）
522600,2001,黔东南苗族侗族自治州,地级市（区）
522700,2001,黔南布依族苗族自治州,地级市（区）
530100,2001,昆明市,地级市（区）
530300,2001,曲靖市,地级市（区）
530400,2001,玉溪市,地级市（区）
530500,2001,保山市,地级市（区）
530600,2001,昭通市,地级市（区）
530700,2001,丽江市,地级市（区）
530800,2001,普洱市,地级市（区）
530900,2001,临沧市,地级市（区）
532300,2001,楚雄彝族自治州,地级市（区）
532500,2001,红河哈尼族彝族自治州,地级市（区）
532600,2001,文山壮族苗族自治州,地级市（区）
532800,2001,西双版纳傣族自治州,地级市（区）
532900,2001,大理白族自治州,地级市（区）
533100,2001,德宏傣族景颇族自治州,地级市（区）
533300,2001,怒江傈僳族自治州,地级市（区）
533400,2001,迪庆藏族自治州,地级市（区）
540100,2001,拉萨市,地级市（区）
542100,2001,昌都地区,地级市（区）
542200,2001,山南地区,地级市（区）
542300,2001,日喀则地区,地级市（区）
542400,2001,那曲地区,地级市（区）
542500,2001,阿里地区,地级市（区）
542600,2001,林芝地区,地级市（区）
610100,2001,西安市,副省级城市
610200,2001,铜川市,地级市（区）
610300,2001,宝鸡市,地级市（区）
610400,2001,咸阳市,地级市（区）
610500,2001,渭南市,地级市（区）
610600,2001,延安市,地级市（区）
610700,2001,汉中市,地级市（区）
610800,2001,榆林市,地级市（区）
610900,2001,安康市,地级市（区）
611000,2001,商洛市,地级市（区）
620100,2001,兰州市,地级市（区）
620200,2001,嘉峪关市,地级市（区）
620300,2001,金昌市,地级市（区）
620400,2001,白银市,地级市（区）
620500,2001,天水市,地级市（区）
620600,2001,武威市,地级市（区）
620700,2001,张掖市,地级市（区）
620800,2001,平凉市,地级市（区）
620900,2001,酒泉市,地级市（区）
621000,2001,庆阳市,地级市（区）
621100,2001,定西市,地级市（区）
621200,2001,陇南市,地级市（区）
622900,2001,临夏回族自治州,地级市（区）
623000,2001,甘南藏族自治州,地级市（区）
630100,2001,西宁市,地级市（区）
632100,2001,海东地区,地级市（区）
632200,2001,海北藏族自治州,地级市（区）
632300,2001,黄南藏族自治州,地级市（区）
632500,2001,海南藏族自治州,地级市（区）
632600,2001,果洛藏族自治州,地级市（区）
632700,2001,玉树藏族自治州,地级市（区）
632800,2001,海西蒙古族藏族自治州,地级市（区）
640100,2001,银川市,地级市（区）
640200,2001,石嘴山市,地级市（区）
640300,2001,吴忠市,地级市（区）
640400,2001,固原市,地级市（区）
640500,2001,中卫市,地级市（区）
650100,2001,乌鲁木齐市,地级市（区）
650200,2001,克拉玛依市,地级市（区）
652100,2001,吐鲁番地区,地级市（区）
652200,2001,哈密地区,地级市（区）
652300,2001,昌吉回族自治州,地级市（区）
652700,2001,博尔塔拉蒙古自治州,地级市（区）
652800,2001,巴音郭楞蒙古自治州,地级市（区）
652900,2001,阿克苏地区,地级市（区）
653000,2001,克孜勒苏柯尔克孜自治州,地级市（区）
653100,2001,喀什地区,地级市（区）
653200,2001,和田地区,地级市（区）
654000,2001,伊犁哈萨克自治州,地级市（区）
654200,2001,塔城地区,地级市（区）
654300,2001,阿勒泰地区,地级市（区）
659001,2001,石河子市,省直辖县
659002,2001,阿拉尔市,省直辖县
659003,2001,图木舒克市,省直辖县
659004,2001,五家渠市,省直辖县
130100,2002,石家庄市,地级市（区）
130200,2002,唐山市,地级市（区）
